datetime_beginning_utc,datetime_beginning_ept,datetime_ending_utc,datetime_ending_ept,load_area,estimated_load_hourly
1/2/2017 12:00:00 AM,1/1/2017 7:00:00 PM,1/2/2017 1:00:00 AM,1/1/2017 8:00:00 PM,DUQ,1565
1/2/2017 12:00:00 AM,1/1/2017 7:00:00 PM,1/2/2017 1:00:00 AM,1/1/2017 8:00:00 PM,DOM,11075
1/2/2017 12:00:00 AM,1/1/2017 7:00:00 PM,1/2/2017 1:00:00 AM,1/1/2017 8:00:00 PM,COMED,10882
1/2/2017 12:00:00 AM,1/1/2017 7:00:00 PM,1/2/2017 1:00:00 AM,1/1/2017 8:00:00 PM,DAYTON,1866
1/2/2017 12:00:00 AM,1/1/2017 7:00:00 PM,1/2/2017 1:00:00 AM,1/1/2017 8:00:00 PM,FE,7374
1/2/2017 12:00:00 AM,1/1/2017 7:00:00 PM,1/2/2017 1:00:00 AM,1/1/2017 8:00:00 PM,DEOK,3008
1/2/2017 12:00:00 AM,1/1/2017 7:00:00 PM,1/2/2017 1:00:00 AM,1/1/2017 8:00:00 PM,EKPC,1520
1/2/2017 12:00:00 AM,1/1/2017 7:00:00 PM,1/2/2017 1:00:00 AM,1/1/2017 8:00:00 PM,PJME,31448
1/2/2017 12:00:00 AM,1/1/2017 7:00:00 PM,1/2/2017 1:00:00 AM,1/1/2017 8:00:00 PM,PJMW,5690
1/2/2017 1:00:00 AM,1/1/2017 8:00:00 PM,1/2/2017 2:00:00 AM,1/1/2017 9:00:00 PM,AEP,13770
1/2/2017 1:00:00 AM,1/1/2017 8:00:00 PM,1/2/2017 2:00:00 AM,1/1/2017 9:00:00 PM,DUQ,1551
1/2/2017 1:00:00 AM,1/1/2017 8:00:00 PM,1/2/2017 2:00:00 AM,1/1/2017 9:00:00 PM,DOM,10933
1/2/2017 1:00:00 AM,1/1/2017 8:00:00 PM,1/2/2017 2:00:00 AM,1/1/2017 9:00:00 PM,COMED,10831
1/2/2017 1:00:00 AM,1/1/2017 8:00:00 PM,1/2/2017 2:00:00 AM,1/1/2017 9:00:00 PM,DAYTON,1845
1/2/2017 1:00:00 AM,1/1/2017 8:00:00 PM,1/2/2017 2:00:00 AM,1/1/2017 9:00:00 PM,FE,7373
1/2/2017 1:00:00 AM,1/1/2017 8:00:00 PM,1/2/2017 2:00:00 AM,1/1/2017 9:00:00 PM,DEOK,2945
1/2/2017 1:00:00 AM,1/1/2017 8:00:00 PM,1/2/2017 2:00:00 AM,1/1/2017 9:00:00 PM,EKPC,1457
1/2/2017 1:00:00 AM,1/1/2017 8:00:00 PM,1/2/2017 2:00:00 AM,1/1/2017 9:00:00 PM,PJME,31246
1/2/2017 1:00:00 AM,1/1/2017 8:00:00 PM,1/2/2017 2:00:00 AM,1/1/2017 9:00:00 PM,PJMW,5668
1/2/2017 2:00:00 AM,1/1/2017 9:00:00 PM,1/2/2017 3:00:00 AM,1/1/2017 10:00:00 PM,AEP,13508
1/2/2017 2:00:00 AM,1/1/2017 9:00:00 PM,1/2/2017 3:00:00 AM,1/1/2017 10:00:00 PM,DUQ,1500
1/2/2017 2:00:00 AM,1/1/2017 9:00:00 PM,1/2/2017 3:00:00 AM,1/1/2017 10:00:00 PM,DOM,10537
1/2/2017 2:00:00 AM,1/1/2017 9:00:00 PM,1/2/2017 3:00:00 AM,1/1/2017 10:00:00 PM,COMED,10691
1/2/2017 2:00:00 AM,1/1/2017 9:00:00 PM,1/2/2017 3:00:00 AM,1/1/2017 10:00:00 PM,DAYTON,1774
1/2/2017 2:00:00 AM,1/1/2017 9:00:00 PM,1/2/2017 3:00:00 AM,1/1/2017 10:00:00 PM,FE,7181
1/2/2017 2:00:00 AM,1/1/2017 9:00:00 PM,1/2/2017 3:00:00 AM,1/1/2017 10:00:00 PM,DEOK,2878
1/2/2017 2:00:00 AM,1/1/2017 9:00:00 PM,1/2/2017 3:00:00 AM,1/1/2017 10:00:00 PM,EKPC,1453
1/2/2017 2:00:00 AM,1/1/2017 9:00:00 PM,1/2/2017 3:00:00 AM,1/1/2017 10:00:00 PM,PJME,30526
1/2/2017 2:00:00 AM,1/1/2017 9:00:00 PM,1/2/2017 3:00:00 AM,1/1/2017 10:00:00 PM,PJMW,5543
1/2/2017 3:00:00 AM,1/1/2017 10:00:00 PM,1/2/2017 4:00:00 AM,1/1/2017 11:00:00 PM,AEP,13102
1/2/2017 3:00:00 AM,1/1/2017 10:00:00 PM,1/2/2017 4:00:00 AM,1/1/2017 11:00:00 PM,DUQ,1444
1/2/2017 3:00:00 AM,1/1/2017 10:00:00 PM,1/2/2017 4:00:00 AM,1/1/2017 11:00:00 PM,DOM,10057
1/2/2017 3:00:00 AM,1/1/2017 10:00:00 PM,1/2/2017 4:00:00 AM,1/1/2017 11:00:00 PM,COMED,10484
1/2/2017 3:00:00 AM,1/1/2017 10:00:00 PM,1/2/2017 4:00:00 AM,1/1/2017 11:00:00 PM,DAYTON,1720
1/2/2017 3:00:00 AM,1/1/2017 10:00:00 PM,1/2/2017 4:00:00 AM,1/1/2017 11:00:00 PM,FE,6903
1/2/2017 3:00:00 AM,1/1/2017 10:00:00 PM,1/2/2017 4:00:00 AM,1/1/2017 11:00:00 PM,DEOK,2755
1/2/2017 3:00:00 AM,1/1/2017 10:00:00 PM,1/2/2017 4:00:00 AM,1/1/2017 11:00:00 PM,EKPC,1389
1/2/2017 3:00:00 AM,1/1/2017 10:00:00 PM,1/2/2017 4:00:00 AM,1/1/2017 11:00:00 PM,PJME,29209
1/2/2017 3:00:00 AM,1/1/2017 10:00:00 PM,1/2/2017 4:00:00 AM,1/1/2017 11:00:00 PM,PJMW,5311
1/2/2017 4:00:00 AM,1/1/2017 11:00:00 PM,1/2/2017 5:00:00 AM,1/2/2017 12:00:00 AM,AEP,12618
1/2/2017 4:00:00 AM,1/1/2017 11:00:00 PM,1/2/2017 5:00:00 AM,1/2/2017 12:00:00 AM,DUQ,1378
1/2/2017 4:00:00 AM,1/1/2017 11:00:00 PM,1/2/2017 5:00:00 AM,1/2/2017 12:00:00 AM,DOM,9501
1/2/2017 4:00:00 AM,1/1/2017 11:00:00 PM,1/2/2017 5:00:00 AM,1/2/2017 12:00:00 AM,COMED,10114
1/2/2017 4:00:00 AM,1/1/2017 11:00:00 PM,1/2/2017 5:00:00 AM,1/2/2017 12:00:00 AM,DAYTON,1633
1/2/2017 4:00:00 AM,1/1/2017 11:00:00 PM,1/2/2017 5:00:00 AM,1/2/2017 12:00:00 AM,FE,6639
1/2/2017 4:00:00 AM,1/1/2017 11:00:00 PM,1/2/2017 5:00:00 AM,1/2/2017 12:00:00 AM,DEOK,2613
1/2/2017 4:00:00 AM,1/1/2017 11:00:00 PM,1/2/2017 5:00:00 AM,1/2/2017 12:00:00 AM,EKPC,1322
1/2/2017 4:00:00 AM,1/1/2017 11:00:00 PM,1/2/2017 5:00:00 AM,1/2/2017 12:00:00 AM,PJME,27617
1/2/2017 4:00:00 AM,1/1/2017 11:00:00 PM,1/2/2017 5:00:00 AM,1/2/2017 12:00:00 AM,PJMW,5021
1/2/2017 5:00:00 AM,1/2/2017 12:00:00 AM,1/2/2017 6:00:00 AM,1/2/2017 1:00:00 AM,AEP,12140
1/2/2017 5:00:00 AM,1/2/2017 12:00:00 AM,1/2/2017 6:00:00 AM,1/2/2017 1:00:00 AM,DUQ,1316
1/2/2017 5:00:00 AM,1/2/2017 12:00:00 AM,1/2/2017 6:00:00 AM,1/2/2017 1:00:00 AM,DOM,9045
1/2/2017 5:00:00 AM,1/2/2017 12:00:00 AM,1/2/2017 6:00:00 AM,1/2/2017 1:00:00 AM,COMED,9678
1/2/2017 5:00:00 AM,1/2/2017 12:00:00 AM,1/2/2017 6:00:00 AM,1/2/2017 1:00:00 AM,DAYTON,1563
1/2/2017 5:00:00 AM,1/2/2017 12:00:00 AM,1/2/2017 6:00:00 AM,1/2/2017 1:00:00 AM,FE,6339
1/2/2017 5:00:00 AM,1/2/2017 12:00:00 AM,1/2/2017 6:00:00 AM,1/2/2017 1:00:00 AM,DEOK,2491
1/2/2017 5:00:00 AM,1/2/2017 12:00:00 AM,1/2/2017 6:00:00 AM,1/2/2017 1:00:00 AM,EKPC,1236
1/2/2017 5:00:00 AM,1/2/2017 12:00:00 AM,1/2/2017 6:00:00 AM,1/2/2017 1:00:00 AM,PJME,26216
1/2/2017 5:00:00 AM,1/2/2017 12:00:00 AM,1/2/2017 6:00:00 AM,1/2/2017 1:00:00 AM,PJMW,4812
1/2/2017 6:00:00 AM,1/2/2017 1:00:00 AM,1/2/2017 7:00:00 AM,1/2/2017 2:00:00 AM,AEP,11861
1/2/2017 6:00:00 AM,1/2/2017 1:00:00 AM,1/2/2017 7:00:00 AM,1/2/2017 2:00:00 AM,DUQ,1268
1/2/2017 6:00:00 AM,1/2/2017 1:00:00 AM,1/2/2017 7:00:00 AM,1/2/2017 2:00:00 AM,DOM,8878
1/2/2017 6:00:00 AM,1/2/2017 1:00:00 AM,1/2/2017 7:00:00 AM,1/2/2017 2:00:00 AM,COMED,9296
1/2/2017 6:00:00 AM,1/2/2017 1:00:00 AM,1/2/2017 7:00:00 AM,1/2/2017 2:00:00 AM,DAYTON,1515
1/2/2017 6:00:00 AM,1/2/2017 1:00:00 AM,1/2/2017 7:00:00 AM,1/2/2017 2:00:00 AM,FE,6182
1/2/2017 6:00:00 AM,1/2/2017 1:00:00 AM,1/2/2017 7:00:00 AM,1/2/2017 2:00:00 AM,DEOK,2406
1/2/2017 6:00:00 AM,1/2/2017 1:00:00 AM,1/2/2017 7:00:00 AM,1/2/2017 2:00:00 AM,EKPC,1200
1/2/2017 6:00:00 AM,1/2/2017 1:00:00 AM,1/2/2017 7:00:00 AM,1/2/2017 2:00:00 AM,PJME,25381
1/2/2017 6:00:00 AM,1/2/2017 1:00:00 AM,1/2/2017 7:00:00 AM,1/2/2017 2:00:00 AM,PJMW,4670
1/2/2017 7:00:00 AM,1/2/2017 2:00:00 AM,1/2/2017 8:00:00 AM,1/2/2017 3:00:00 AM,AEP,11844
1/2/2017 7:00:00 AM,1/2/2017 2:00:00 AM,1/2/2017 8:00:00 AM,1/2/2017 3:00:00 AM,DUQ,1247
1/2/2017 7:00:00 AM,1/2/2017 2:00:00 AM,1/2/2017 8:00:00 AM,1/2/2017 3:00:00 AM,DOM,8808
1/2/2017 7:00:00 AM,1/2/2017 2:00:00 AM,1/2/2017 8:00:00 AM,1/2/2017 3:00:00 AM,COMED,9076
1/2/2017 7:00:00 AM,1/2/2017 2:00:00 AM,1/2/2017 8:00:00 AM,1/2/2017 3:00:00 AM,DAYTON,1496
1/2/2017 7:00:00 AM,1/2/2017 2:00:00 AM,1/2/2017 8:00:00 AM,1/2/2017 3:00:00 AM,FE,6062
1/2/2017 7:00:00 AM,1/2/2017 2:00:00 AM,1/2/2017 8:00:00 AM,1/2/2017 3:00:00 AM,DEOK,2364
1/2/2017 7:00:00 AM,1/2/2017 2:00:00 AM,1/2/2017 8:00:00 AM,1/2/2017 3:00:00 AM,EKPC,1165
1/2/2017 7:00:00 AM,1/2/2017 2:00:00 AM,1/2/2017 8:00:00 AM,1/2/2017 3:00:00 AM,PJME,24962
1/2/2017 7:00:00 AM,1/2/2017 2:00:00 AM,1/2/2017 8:00:00 AM,1/2/2017 3:00:00 AM,PJMW,4617
1/2/2017 8:00:00 AM,1/2/2017 3:00:00 AM,1/2/2017 9:00:00 AM,1/2/2017 4:00:00 AM,AEP,11797
1/2/2017 8:00:00 AM,1/2/2017 3:00:00 AM,1/2/2017 9:00:00 AM,1/2/2017 4:00:00 AM,DUQ,1240
1/2/2017 8:00:00 AM,1/2/2017 3:00:00 AM,1/2/2017 9:00:00 AM,1/2/2017 4:00:00 AM,DOM,8866
1/2/2017 8:00:00 AM,1/2/2017 3:00:00 AM,1/2/2017 9:00:00 AM,1/2/2017 4:00:00 AM,COMED,8995
1/2/2017 8:00:00 AM,1/2/2017 3:00:00 AM,1/2/2017 9:00:00 AM,1/2/2017 4:00:00 AM,DAYTON,1502
1/2/2017 8:00:00 AM,1/2/2017 3:00:00 AM,1/2/2017 9:00:00 AM,1/2/2017 4:00:00 AM,FE,6067
1/2/2017 8:00:00 AM,1/2/2017 3:00:00 AM,1/2/2017 9:00:00 AM,1/2/2017 4:00:00 AM,DEOK,2358
1/2/2017 8:00:00 AM,1/2/2017 3:00:00 AM,1/2/2017 9:00:00 AM,1/2/2017 4:00:00 AM,EKPC,1149
1/2/2017 8:00:00 AM,1/2/2017 3:00:00 AM,1/2/2017 9:00:00 AM,1/2/2017 4:00:00 AM,PJME,24873
1/2/2017 8:00:00 AM,1/2/2017 3:00:00 AM,1/2/2017 9:00:00 AM,1/2/2017 4:00:00 AM,PJMW,4624
1/2/2017 9:00:00 AM,1/2/2017 4:00:00 AM,1/2/2017 10:00:00 AM,1/2/2017 5:00:00 AM,AEP,11903
1/2/2017 9:00:00 AM,1/2/2017 4:00:00 AM,1/2/2017 10:00:00 AM,1/2/2017 5:00:00 AM,DUQ,1255
1/2/2017 9:00:00 AM,1/2/2017 4:00:00 AM,1/2/2017 10:00:00 AM,1/2/2017 5:00:00 AM,DOM,9099
1/2/2017 9:00:00 AM,1/2/2017 4:00:00 AM,1/2/2017 10:00:00 AM,1/2/2017 5:00:00 AM,COMED,8960
1/2/2017 9:00:00 AM,1/2/2017 4:00:00 AM,1/2/2017 10:00:00 AM,1/2/2017 5:00:00 AM,DAYTON,1511
1/2/2017 9:00:00 AM,1/2/2017 4:00:00 AM,1/2/2017 10:00:00 AM,1/2/2017 5:00:00 AM,FE,6119
1/2/2017 9:00:00 AM,1/2/2017 4:00:00 AM,1/2/2017 10:00:00 AM,1/2/2017 5:00:00 AM,DEOK,2395
1/2/2017 9:00:00 AM,1/2/2017 4:00:00 AM,1/2/2017 10:00:00 AM,1/2/2017 5:00:00 AM,EKPC,1184
1/2/2017 9:00:00 AM,1/2/2017 4:00:00 AM,1/2/2017 10:00:00 AM,1/2/2017 5:00:00 AM,PJME,25313
1/2/2017 9:00:00 AM,1/2/2017 4:00:00 AM,1/2/2017 10:00:00 AM,1/2/2017 5:00:00 AM,PJMW,4669
1/2/2017 10:00:00 AM,1/2/2017 5:00:00 AM,1/2/2017 11:00:00 AM,1/2/2017 6:00:00 AM,AEP,12259
1/2/2017 10:00:00 AM,1/2/2017 5:00:00 AM,1/2/2017 11:00:00 AM,1/2/2017 6:00:00 AM,DUQ,1287
1/2/2017 10:00:00 AM,1/2/2017 5:00:00 AM,1/2/2017 11:00:00 AM,1/2/2017 6:00:00 AM,DOM,9518
1/2/2017 10:00:00 AM,1/2/2017 5:00:00 AM,1/2/2017 11:00:00 AM,1/2/2017 6:00:00 AM,COMED,9119
1/2/2017 10:00:00 AM,1/2/2017 5:00:00 AM,1/2/2017 11:00:00 AM,1/2/2017 6:00:00 AM,DAYTON,1567
1/2/2017 10:00:00 AM,1/2/2017 5:00:00 AM,1/2/2017 11:00:00 AM,1/2/2017 6:00:00 AM,FE,6313
1/2/2017 10:00:00 AM,1/2/2017 5:00:00 AM,1/2/2017 11:00:00 AM,1/2/2017 6:00:00 AM,DEOK,2471
1/2/2017 10:00:00 AM,1/2/2017 5:00:00 AM,1/2/2017 11:00:00 AM,1/2/2017 6:00:00 AM,EKPC,1217
1/2/2017 10:00:00 AM,1/2/2017 5:00:00 AM,1/2/2017 11:00:00 AM,1/2/2017 6:00:00 AM,PJME,26354
1/2/2017 10:00:00 AM,1/2/2017 5:00:00 AM,1/2/2017 11:00:00 AM,1/2/2017 6:00:00 AM,PJMW,4825
1/2/2017 11:00:00 AM,1/2/2017 6:00:00 AM,1/2/2017 12:00:00 PM,1/2/2017 7:00:00 AM,AEP,12752
1/2/2017 11:00:00 AM,1/2/2017 6:00:00 AM,1/2/2017 12:00:00 PM,1/2/2017 7:00:00 AM,DUQ,1326
1/2/2017 11:00:00 AM,1/2/2017 6:00:00 AM,1/2/2017 12:00:00 PM,1/2/2017 7:00:00 AM,DOM,10068
1/2/2017 11:00:00 AM,1/2/2017 6:00:00 AM,1/2/2017 12:00:00 PM,1/2/2017 7:00:00 AM,COMED,9399
1/2/2017 11:00:00 AM,1/2/2017 6:00:00 AM,1/2/2017 12:00:00 PM,1/2/2017 7:00:00 AM,DAYTON,1649
1/2/2017 11:00:00 AM,1/2/2017 6:00:00 AM,1/2/2017 12:00:00 PM,1/2/2017 7:00:00 AM,FE,6587
1/2/2017 11:00:00 AM,1/2/2017 6:00:00 AM,1/2/2017 12:00:00 PM,1/2/2017 7:00:00 AM,DEOK,2561
1/2/2017 11:00:00 AM,1/2/2017 6:00:00 AM,1/2/2017 12:00:00 PM,1/2/2017 7:00:00 AM,EKPC,1308
1/2/2017 11:00:00 AM,1/2/2017 6:00:00 AM,1/2/2017 12:00:00 PM,1/2/2017 7:00:00 AM,PJME,27699
1/2/2017 11:00:00 AM,1/2/2017 6:00:00 AM,1/2/2017 12:00:00 PM,1/2/2017 7:00:00 AM,PJMW,5020
1/2/2017 12:00:00 PM,1/2/2017 7:00:00 AM,1/2/2017 1:00:00 PM,1/2/2017 8:00:00 AM,AEP,13338
1/2/2017 12:00:00 PM,1/2/2017 7:00:00 AM,1/2/2017 1:00:00 PM,1/2/2017 8:00:00 AM,DUQ,1377
1/2/2017 12:00:00 PM,1/2/2017 7:00:00 AM,1/2/2017 1:00:00 PM,1/2/2017 8:00:00 AM,DOM,10447
1/2/2017 12:00:00 PM,1/2/2017 7:00:00 AM,1/2/2017 1:00:00 PM,1/2/2017 8:00:00 AM,COMED,9747
1/2/2017 12:00:00 PM,1/2/2017 7:00:00 AM,1/2/2017 1:00:00 PM,1/2/2017 8:00:00 AM,DAYTON,1734
1/2/2017 12:00:00 PM,1/2/2017 7:00:00 AM,1/2/2017 1:00:00 PM,1/2/2017 8:00:00 AM,FE,6847
1/2/2017 12:00:00 PM,1/2/2017 7:00:00 AM,1/2/2017 1:00:00 PM,1/2/2017 8:00:00 AM,DEOK,2656
1/2/2017 12:00:00 PM,1/2/2017 7:00:00 AM,1/2/2017 1:00:00 PM,1/2/2017 8:00:00 AM,EKPC,1367
1/2/2017 12:00:00 PM,1/2/2017 7:00:00 AM,1/2/2017 1:00:00 PM,1/2/2017 8:00:00 AM,PJME,28746
1/2/2017 12:00:00 PM,1/2/2017 7:00:00 AM,1/2/2017 1:00:00 PM,1/2/2017 8:00:00 AM,PJMW,5221
1/2/2017 1:00:00 PM,1/2/2017 8:00:00 AM,1/2/2017 2:00:00 PM,1/2/2017 9:00:00 AM,AEP,13571
1/2/2017 1:00:00 PM,1/2/2017 8:00:00 AM,1/2/2017 2:00:00 PM,1/2/2017 9:00:00 AM,DUQ,1402
1/2/2017 1:00:00 PM,1/2/2017 8:00:00 AM,1/2/2017 2:00:00 PM,1/2/2017 9:00:00 AM,DOM,10674
1/2/2017 1:00:00 PM,1/2/2017 8:00:00 AM,1/2/2017 2:00:00 PM,1/2/2017 9:00:00 AM,COMED,9866
1/2/2017 1:00:00 PM,1/2/2017 8:00:00 AM,1/2/2017 2:00:00 PM,1/2/2017 9:00:00 AM,DAYTON,1794
1/2/2017 1:00:00 PM,1/2/2017 8:00:00 AM,1/2/2017 2:00:00 PM,1/2/2017 9:00:00 AM,FE,6950
1/2/2017 1:00:00 PM,1/2/2017 8:00:00 AM,1/2/2017 2:00:00 PM,1/2/2017 9:00:00 AM,DEOK,2689
1/2/2017 1:00:00 PM,1/2/2017 8:00:00 AM,1/2/2017 2:00:00 PM,1/2/2017 9:00:00 AM,EKPC,1355
1/2/2017 1:00:00 PM,1/2/2017 8:00:00 AM,1/2/2017 2:00:00 PM,1/2/2017 9:00:00 AM,PJME,29682
1/2/2017 1:00:00 PM,1/2/2017 8:00:00 AM,1/2/2017 2:00:00 PM,1/2/2017 9:00:00 AM,PJMW,5392
1/2/2017 2:00:00 PM,1/2/2017 9:00:00 AM,1/2/2017 3:00:00 PM,1/2/2017 10:00:00 AM,AEP,13972
1/2/2017 2:00:00 PM,1/2/2017 9:00:00 AM,1/2/2017 3:00:00 PM,1/2/2017 10:00:00 AM,DUQ,1444
1/2/2017 2:00:00 PM,1/2/2017 9:00:00 AM,1/2/2017 3:00:00 PM,1/2/2017 10:00:00 AM,DOM,11143
1/2/2017 2:00:00 PM,1/2/2017 9:00:00 AM,1/2/2017 3:00:00 PM,1/2/2017 10:00:00 AM,COMED,9978
1/2/2017 2:00:00 PM,1/2/2017 9:00:00 AM,1/2/2017 3:00:00 PM,1/2/2017 10:00:00 AM,DAYTON,1851
1/2/2017 2:00:00 PM,1/2/2017 9:00:00 AM,1/2/2017 3:00:00 PM,1/2/2017 10:00:00 AM,FE,7153
1/2/2017 2:00:00 PM,1/2/2017 9:00:00 AM,1/2/2017 3:00:00 PM,1/2/2017 10:00:00 AM,DEOK,2773
1/2/2017 2:00:00 PM,1/2/2017 9:00:00 AM,1/2/2017 3:00:00 PM,1/2/2017 10:00:00 AM,EKPC,1395
1/2/2017 2:00:00 PM,1/2/2017 9:00:00 AM,1/2/2017 3:00:00 PM,1/2/2017 10:00:00 AM,PJME,30929
1/2/2017 2:00:00 PM,1/2/2017 9:00:00 AM,1/2/2017 3:00:00 PM,1/2/2017 10:00:00 AM,PJMW,5568
1/2/2017 3:00:00 PM,1/2/2017 10:00:00 AM,1/2/2017 4:00:00 PM,1/2/2017 11:00:00 AM,AEP,14296
1/2/2017 3:00:00 PM,1/2/2017 10:00:00 AM,1/2/2017 4:00:00 PM,1/2/2017 11:00:00 AM,DUQ,1477
1/2/2017 3:00:00 PM,1/2/2017 10:00:00 AM,1/2/2017 4:00:00 PM,1/2/2017 11:00:00 AM,DOM,11456
1/2/2017 3:00:00 PM,1/2/2017 10:00:00 AM,1/2/2017 4:00:00 PM,1/2/2017 11:00:00 AM,COMED,10222
1/2/2017 3:00:00 PM,1/2/2017 10:00:00 AM,1/2/2017 4:00:00 PM,1/2/2017 11:00:00 AM,DAYTON,1897
1/2/2017 3:00:00 PM,1/2/2017 10:00:00 AM,1/2/2017 4:00:00 PM,1/2/2017 11:00:00 AM,FE,7290
1/2/2017 3:00:00 PM,1/2/2017 10:00:00 AM,1/2/2017 4:00:00 PM,1/2/2017 11:00:00 AM,DEOK,2885
1/2/2017 3:00:00 PM,1/2/2017 10:00:00 AM,1/2/2017 4:00:00 PM,1/2/2017 11:00:00 AM,EKPC,1402
1/2/2017 3:00:00 PM,1/2/2017 10:00:00 AM,1/2/2017 4:00:00 PM,1/2/2017 11:00:00 AM,PJME,31878
1/2/2017 3:00:00 PM,1/2/2017 10:00:00 AM,1/2/2017 4:00:00 PM,1/2/2017 11:00:00 AM,PJMW,5720
1/2/2017 4:00:00 PM,1/2/2017 11:00:00 AM,1/2/2017 5:00:00 PM,1/2/2017 12:00:00 PM,AEP,14319
1/2/2017 4:00:00 PM,1/2/2017 11:00:00 AM,1/2/2017 5:00:00 PM,1/2/2017 12:00:00 PM,DUQ,1498
1/2/2017 4:00:00 PM,1/2/2017 11:00:00 AM,1/2/2017 5:00:00 PM,1/2/2017 12:00:00 PM,DOM,11533
1/2/2017 4:00:00 PM,1/2/2017 11:00:00 AM,1/2/2017 5:00:00 PM,1/2/2017 12:00:00 PM,COMED,10367
1/2/2017 4:00:00 PM,1/2/2017 11:00:00 AM,1/2/2017 5:00:00 PM,1/2/2017 12:00:00 PM,DAYTON,1920
1/2/2017 4:00:00 PM,1/2/2017 11:00:00 AM,1/2/2017 5:00:00 PM,1/2/2017 12:00:00 PM,FE,7365
1/2/2017 4:00:00 PM,1/2/2017 11:00:00 AM,1/2/2017 5:00:00 PM,1/2/2017 12:00:00 PM,DEOK,2911
1/2/2017 4:00:00 PM,1/2/2017 11:00:00 AM,1/2/2017 5:00:00 PM,1/2/2017 12:00:00 PM,EKPC,1397
1/2/2017 4:00:00 PM,1/2/2017 11:00:00 AM,1/2/2017 5:00:00 PM,1/2/2017 12:00:00 PM,PJME,32418
1/2/2017 4:00:00 PM,1/2/2017 11:00:00 AM,1/2/2017 5:00:00 PM,1/2/2017 12:00:00 PM,PJMW,5789
1/2/2017 5:00:00 PM,1/2/2017 12:00:00 PM,1/2/2017 6:00:00 PM,1/2/2017 1:00:00 PM,AEP,14197
1/2/2017 5:00:00 PM,1/2/2017 12:00:00 PM,1/2/2017 6:00:00 PM,1/2/2017 1:00:00 PM,DUQ,1501
1/2/2017 5:00:00 PM,1/2/2017 12:00:00 PM,1/2/2017 6:00:00 PM,1/2/2017 1:00:00 PM,DOM,11480
1/2/2017 5:00:00 PM,1/2/2017 12:00:00 PM,1/2/2017 6:00:00 PM,1/2/2017 1:00:00 PM,COMED,10458
1/2/2017 5:00:00 PM,1/2/2017 12:00:00 PM,1/2/2017 6:00:00 PM,1/2/2017 1:00:00 PM,DAYTON,1908
1/2/2017 5:00:00 PM,1/2/2017 12:00:00 PM,1/2/2017 6:00:00 PM,1/2/2017 1:00:00 PM,FE,7315
1/2/2017 5:00:00 PM,1/2/2017 12:00:00 PM,1/2/2017 6:00:00 PM,1/2/2017 1:00:00 PM,DEOK,2870
1/2/2017 5:00:00 PM,1/2/2017 12:00:00 PM,1/2/2017 6:00:00 PM,1/2/2017 1:00:00 PM,EKPC,1398
1/2/2017 5:00:00 PM,1/2/2017 12:00:00 PM,1/2/2017 6:00:00 PM,1/2/2017 1:00:00 PM,PJME,32478
1/2/2017 5:00:00 PM,1/2/2017 12:00:00 PM,1/2/2017 6:00:00 PM,1/2/2017 1:00:00 PM,PJMW,5748
1/2/2017 6:00:00 PM,1/2/2017 1:00:00 PM,1/2/2017 7:00:00 PM,1/2/2017 2:00:00 PM,AEP,14010
1/2/2017 6:00:00 PM,1/2/2017 1:00:00 PM,1/2/2017 7:00:00 PM,1/2/2017 2:00:00 PM,DUQ,1499
1/2/2017 6:00:00 PM,1/2/2017 1:00:00 PM,1/2/2017 7:00:00 PM,1/2/2017 2:00:00 PM,DOM,11369
1/2/2017 6:00:00 PM,1/2/2017 1:00:00 PM,1/2/2017 7:00:00 PM,1/2/2017 2:00:00 PM,COMED,10503
1/2/2017 6:00:00 PM,1/2/2017 1:00:00 PM,1/2/2017 7:00:00 PM,1/2/2017 2:00:00 PM,DAYTON,1881
1/2/2017 6:00:00 PM,1/2/2017 1:00:00 PM,1/2/2017 7:00:00 PM,1/2/2017 2:00:00 PM,FE,7300
1/2/2017 6:00:00 PM,1/2/2017 1:00:00 PM,1/2/2017 7:00:00 PM,1/2/2017 2:00:00 PM,DEOK,2843
1/2/2017 6:00:00 PM,1/2/2017 1:00:00 PM,1/2/2017 7:00:00 PM,1/2/2017 2:00:00 PM,EKPC,1350
1/2/2017 6:00:00 PM,1/2/2017 1:00:00 PM,1/2/2017 7:00:00 PM,1/2/2017 2:00:00 PM,PJME,32375
1/2/2017 6:00:00 PM,1/2/2017 1:00:00 PM,1/2/2017 7:00:00 PM,1/2/2017 2:00:00 PM,PJMW,5689
1/2/2017 7:00:00 PM,1/2/2017 2:00:00 PM,1/2/2017 8:00:00 PM,1/2/2017 3:00:00 PM,AEP,13888
1/2/2017 7:00:00 PM,1/2/2017 2:00:00 PM,1/2/2017 8:00:00 PM,1/2/2017 3:00:00 PM,DUQ,1499
1/2/2017 7:00:00 PM,1/2/2017 2:00:00 PM,1/2/2017 8:00:00 PM,1/2/2017 3:00:00 PM,DOM,11319
1/2/2017 7:00:00 PM,1/2/2017 2:00:00 PM,1/2/2017 8:00:00 PM,1/2/2017 3:00:00 PM,COMED,10629
1/2/2017 7:00:00 PM,1/2/2017 2:00:00 PM,1/2/2017 8:00:00 PM,1/2/2017 3:00:00 PM,DAYTON,1843
1/2/2017 7:00:00 PM,1/2/2017 2:00:00 PM,1/2/2017 8:00:00 PM,1/2/2017 3:00:00 PM,FE,7246
